,time,tweet,emotion
1954,2016-03-05T06:56:00.000Z,"Raise the bar everyday ✌
Can't wait to wear these on the field. #RaiseTheBar #ChallengeYourself https://t.co/jDKAOLVe9W",Trust
1955,2016-03-04T05:41:39.000Z,Jersey Launch shoot for #ICCWT20.The boys bringing in some swagger @msdhoni @ashwinravi99 @ajinkyarahane88 @imjadeja https://t.co/c1XRMkgBOa,Surprise
1956,2016-03-03T04:51:03.000Z,"RIP Martin Crowe, an absolute legend and an iconic star for the @BLACKCAPS 
My deepest condolences to his family and friends.",Sadness
1957,2016-02-28T14:05:09.000Z,"Work Hard, Train Hard, Play with All Heart https://t.co/S43ZKasCoS",Joy
1958,2016-02-26T16:05:07.000Z,Another awesome one to my collection. Back in black! #YEEZYBOOST350  @adidasOriginals https://t.co/JjMrfwXvCO,Surprise
1959,2016-02-24T05:17:35.000Z,"RT @SDhawan25: Proud to join #EarthHour2016! Join the global campaign for climate action, #SwitchOffIndia! 
earthhour.in https://t.co/npDkZ…",Anticipation
1960,2016-02-22T07:32:43.000Z,My fitness regime is incomplete without my new Technoshape #Gym #Cardio 💪,Joy
1961,2016-02-21T14:00:55.000Z,"Enroute Dhaka with legendary company,  @msdhoni and @YUVSTRONG12 https://t.co/TAwK6Ex2fB",Surprise
1962,2016-02-20T08:24:45.000Z,At Golden Temple &amp; Wagah Border yesterday. Absolutely loved the energy there. #PositiveVibes #Grateful #FamilyTime https://t.co/ttTcOUI2U6,Joy
1963,2016-02-19T11:12:46.000Z,With this crazy one #NephewTime https://t.co/XsiVyfKqaS,Joy
1964,2016-02-19T07:14:11.000Z,Dribbling with #BeauJeu is such a rush. One more reason to love football. Bring on #Euro16 💪 https://t.co/ML1yjv2vPN,Joy
1965,2016-02-18T11:41:55.000Z,Just received my new Technoshape. What an intense first cardio session! 💪 https://t.co/sNi87EQOUP,Joy
1966,2016-02-17T10:36:05.000Z,"Happy Birthday @ABdeVilliers17
Wish you a another smashing year buddy!! See you soon👍",Surprise
1967,2016-02-17T07:02:11.000Z,@deepikapadukone Thank You so much ☺ @TISSOT,Joy
1968,2016-02-16T14:37:47.000Z,And it is official. I am honored and privileged to be the new brand ambassador of @TISSOT #Grateful https://t.co/mucjusnheL,Joy
1969,2016-02-14T14:55:29.000Z,Brilliant Sushi at Townhall Khan Market. Lovely place and great vibe. Love it 😎 https://t.co/qNf1lEOBgq,Joy
1970,2016-02-14T11:47:12.000Z,"Our U19 boys fought with all their heart &amp; soul today. Hard luck boys, but you'll had an excellent journey this #U19CWC! We are proud of you",Trust
1971,2016-02-12T16:06:56.000Z,Cheering for the boys from home. All my energy and wishes with you. Let's Do This💪💪 #IndVsSL https://t.co/wApRMMI8FV,Joy
1972,2016-02-11T11:08:34.000Z,RIP Lance Naik Hanamanthappa. Big salute to your courage.Heart reaches out to all soldiers who serve the nation in any &amp; all extreme weather,Joy
1973,2016-02-11T08:41:24.000Z,"A beautiful day with the most beautiful woman in the world. My strength, my happiness, my everything; my mommy 😇😇 https://t.co/cpdpMEKHQH",Joy
1974,2016-02-10T15:05:23.000Z,"Kicked about the T20 World Cup already. A crucial tournament, can't wait for #WT20 with ICC Global Partners @MRFWorldwide #CricketWithMRF",Joy
1975,2016-02-09T05:18:25.000Z,The calmness of your home and a double espresso shot. Have a blessed day ahead people #PerfectMorning #Grateful 😇 https://t.co/ka5bEVPH7m,Joy
1976,2016-02-05T12:28:28.000Z,With Jerry Mcguire. Oh sorry I mean @buntysajdeh (Bunty Sajdeh) 😎. Done for the day. ✌ https://t.co/jv6MnevHIl,Joy
1977,2016-02-04T09:44:15.000Z,"Can I? Maybe. Can you? It's possible. Can we? YES! DEFINITELY!  #TogetherWeCan @YUVSTRONG12 
https://t.co/YqFZqTOpMH",Trust
1978,2016-02-03T14:22:55.000Z,Back home. Got my reading glasses on. The nerd in me is happy 😎 https://t.co/O4Lii0SWKT,Joy
1979,2016-02-03T12:46:17.000Z,Watch out for #AudiAtAutoExpo @AudiIn https://t.co/rI2lISfCZz,Surprise
1980,2016-02-03T12:45:45.000Z,"Just unveiled the all new Audi R8, a mean machine that is born on the track and built for the road. #AudiAtAutoExpo",Anticipation
1981,2016-01-31T02:21:44.000Z,Congratulations @AngeliqueKerber for winning the australian open. Officially my favourite womens tennis player. What a fighter 👍👏🏻,Joy
1982,2016-01-28T08:46:37.000Z,"At the Australian Open Semi Final with @YUVSTRONG12 paa
Cannot get better than this. Come on @rogerfederer
#FedvsDJO https://t.co/OfP4jvphIu",Anticipation
1983,2016-01-27T09:27:41.000Z,"Wishing the Indian U-19 team all the best for #U19WC
It’s a great platform for the guys to express their talent.Hope you guys do really well",Trust
1984,2016-01-26T13:03:42.000Z,A historic day for both the countries;  absolutely loved the energy and vibe in Adelaide today. #Grateful #HappyRepublicDay #AustraliaDay,Joy
1985,2016-01-25T11:56:47.000Z,Congratulations to the Indian Cricket Team on winning the first ever Blind T20 Asia Cup. You guys are truly inspirational 🙏🙏🙏,Joy
1986,2016-01-24T05:33:36.000Z,I am probably one of the biggest fans of Arijit Singh. Mesmerised by his talent and soulful voice. I am short of words actually.,Joy
1987,2016-01-22T10:08:45.000Z,Congratulations @rogerfederer on creating history again. Winning 300 Grand Slam Matches. What a Legend. #RF300,Surprise
1988,2016-01-19T05:24:31.000Z,"At the Australian War Memorial with Sridhar, our fielding coach. #Grateful #Content https://t.co/Grw20mj9kM",Joy
1989,2016-01-11T15:05:46.000Z,"Thank You everyone for 9 million times the love and support on #Twitter
 #Grateful #PositiveVibes 😇 https://t.co/MGHRnpF1HJ",Joy
1990,2016-01-11T05:50:22.000Z,Happy Birthday Rahul Bhai.  You are an inspiration always. Thank you for so many immortal cricket memories. #Legend,Joy
1991,2016-01-07T09:50:00.000Z,Beautiful Sunny Perth; lovely place. A good nets session with the boys as well today #GoodVibes 💪 https://t.co/93sMhZyMN3,Joy
1992,2016-01-06T07:54:15.000Z,Touch Down Australia. Great place to start 2016. Absolutely love the vibe here. #PositiveVibes https://t.co/bmgf1PAUSi,Joy
1993,2016-01-05T14:50:15.000Z,Polly Umrigar award for the 2nd time Thank You @BCCI for finding me worthy of the award. Feeling humbled &amp; grateful https://t.co/mfAbQpDfJr,Joy
1994,2016-01-04T06:39:56.000Z,My prayers go out for the safety of everyone affected by the earthquake in Manipur and surrounding states.,Fear
1995,2016-01-03T18:08:20.000Z,Congratulations Team India for lifting the SAFF cup for the 7th time. That extra time winner from @chetrisunil11 was mind blowing! #INDvAFG,Joy
1996,2016-01-03T17:23:14.000Z,Happy 47th Birthday Michael Schumacher; one of my childhood heroes. Hope you are racing towards your recovery! #KeepFightingMichael,Surprise
1997,2016-01-03T16:19:37.000Z,RIP all the brave jawaans and tribute to all the martyrs. May one never forget your contributions towards the nation #PathankotAttacks,Trust
1998,2016-01-03T14:24:27.000Z,Thank You Paaji @ianuragthakur @BCCI @IndiaToday,Surprise
1999,2015-12-31T18:43:39.000Z,Wishing you all a very happy new year 😀 https://t.co/iplOj7ore6,Joy
2000,2015-12-31T16:46:46.000Z,"On the last day of 2015, feeling grateful and wishing the best for everyone in the new year #Happy2016 https://t.co/b0LufbFvUM",Joy
2001,2015-12-30T15:49:11.000Z,My Favorite Bruno #LoveHim 🐶 https://t.co/HUEbUAzHJx,Surprise
2002,2015-12-27T18:26:43.000Z,1 Million on Instagram already. Super Stoked. Thank you for all the love and support always. #Grateful https://t.co/TOwB7riyBB,Joy
2003,2015-12-26T10:32:56.000Z,"We win some, we lose some but we always bounce back stronger.
@BengaluruYodhas @jswsports  #KhelFauladi #PWL 
Let's Do This 💪",Trust
2004,2015-12-25T12:23:46.000Z,Merry Christmas everyone. What a week to look forward to; the last week of 2015. #GoodVibes #BlessYouAll 😇😇😇 https://t.co/oUU7dcrJ1p,Joy
2005,2015-12-22T14:45:42.000Z,#GreatnessStarts when you aim to beat yourself. That's what the #AudiQ7 did. Tweet your story and @AudiIN will feature it on TV.,Trust
2006,2015-12-21T12:54:11.000Z,We are no. 3 on the table. My boys @BengaluruYodhas play their home game on 23rd. Sending you all the luck and positivity #KhelFauladi #PWL,Joy
2007,2015-12-21T12:48:21.000Z,Congratulations 😊 https://t.co/wXTyEddeDZ,Surprise
2008,2015-12-20T17:18:37.000Z,"Great game, gutted for @FCGoaOfficial  and happy for @ChennaiyinFC. Great season of Football overall. #ISL2015Final",Joy
2009,2015-12-20T16:44:46.000Z,"Grateful to have @arunjaitley ji as the  president of our association
He has always wanted to improve the game &amp; help cricketers in everyway",Surprise
2010,2015-12-20T11:11:16.000Z,"All the power, all the energy, all the positivity to my team today. Do Well Boys This is it @FCGoaOfficial #ForćaGoa https://t.co/Nd5qxCcfCt",Joy
2011,2015-12-19T07:18:54.000Z,🙌🙌🙌 https://t.co/xcmzIy1l6w,Joy
2012,2015-12-18T15:30:26.000Z,#ViratCricketChallenge is No.1 on Play Store. @ViratGang @imVkohliFanClub &amp; @viratliciousFC play it &amp; challenge 3 more. I challenge you 😀,Joy
2013,2015-12-18T09:33:32.000Z,Bruno sleeping peacefully! The love dogs give you is absolutely unconditional. My little dynamite is a part of me 😇 https://t.co/19b4Zeznra,Joy
2014,2015-12-17T14:49:03.000Z,"Can't believe I am the most searched! I must be good at hiding; just kidding.
Thank you for your love. Feel blessed😇 https://t.co/MBgEPAkYpD",Joy
2015,2015-12-17T14:10:09.000Z,"Back home after 2 incredible days in Dubai with my @UAERoyals team. This was my favorite part, @rogerfederer https://t.co/nF8D63xlEl",Joy
2016,2015-12-16T13:17:53.000Z,"As an athlete, I know how crucial every match is. Good luck to my teams @UAERoyals &amp; @BengaluruYodhas for their matches today. #AimForGlory",Joy
2017,2015-12-16T09:30:33.000Z,"Will be live on https://t.co/cGTpuzlKEf at 8:30PM IST
Join in &amp; ask away your questions 😎 #AskVirat @UAERoyals https://t.co/UHbuGNABKH",Trust
2018,2015-12-15T15:38:35.000Z,"Finals, here we come. Absolutely amazing performance by the team @FCGoaOfficial  It was breathtaking. #FCGoa #GoavsDelhi",Anticipation
2019,2015-12-15T13:56:37.000Z,"Home Advantage for my boys. Come on Fatorda, cheer for the Gaurs. Big shout out to @FCGoaOfficial. Let's Do This! #FCGoa",Anticipation
2020,2015-12-14T11:57:53.000Z,"Play as me in my mobile game #ViratCricketChallenge available on Google Play. Up for the challenge?
https://t.co/Cgx14ylve5
@NazaraGames",Trust
2021,2015-12-14T06:37:45.000Z,"Congratulations to the sweetest couple I know @ImRo45 &amp; @ritssajdeh
Wishing you a lot of happiness always. God bless https://t.co/aETp7u5uSN",Joy
2022,2015-12-12T13:55:45.000Z,"Fantastic start to the league by my team @BengaluruYodhas! 6-1, absolutely amazing. Keep going strong, team.  @jswsports #PWL",Joy
2023,2015-12-11T13:12:53.000Z,Semi Final Time. Rooting for my boys. Let's Do This. Good Luck @FCGoaOfficial  #ForćaGoa #GoaVsDel,Anticipation
2024,2015-12-11T10:20:28.000Z,RT @ICC: Team India welcomes you to #WT20 2016! https://t.co/17sFovls59,Trust
2025,2015-12-11T08:44:10.000Z,LIVE on #Periscope: Join us in India for the #WT20! https://t.co/HjiNUgXPmq,Joy
2026,2015-12-11T07:15:10.000Z,Precision. Performance. Presence. The all-new #AudiQ7 definitely ticks all the boxes. @AudiIN https://t.co/tEEzu2rwTL,Joy
2027,2015-12-10T13:58:31.000Z,Excited about the action from the mat. Looking forward to my new role as the co-owner of @BengaluruYodhas @jswsports https://t.co/u0zzdNHbwM,Anticipation
2028,2015-12-10T11:15:54.000Z,"My team @UAERoyals playing in my city Delhi, how can I miss watching them play! #Excited #IPTL2",Anticipation
2029,2015-12-09T10:30:22.000Z,Guys its been a fun day! I would like you all to welcome @GarethBale11 to the @sportconvo family! #LetsConvo https://t.co/FOeXbf9wtT,Surprise
2030,2015-12-09T08:10:41.000Z,"Really interesting guesses guys! Left a convo for all
Sign up at https://t.co/Wn2iis4J1t for the 2nd clue #LetsConvo https://t.co/PkRueZCyEX",Surprise
2031,2015-12-09T05:30:20.000Z,"Viratians someone special has joined me in backing my venture @sportconvo  Guess who it is? #LetsConvo
Here's a clue https://t.co/1frYHqvYxy",Surprise
2032,2015-12-09T03:29:55.000Z,I’ve just had an interesting convo.,Surprise
2033,2015-12-02T16:20:29.000Z,"Chennai, please stay safe. Prayers for all. While nature continues to be cruel, heartwarming to hear stories about the help &amp; relief work.",Joy
2034,2015-11-11T10:51:50.000Z,"Happy Diwali everyone. Wishing you all happiness, peace &amp; prosperity. Please do try and avoid crackers.",Joy
2035,2015-11-10T15:01:34.000Z,"RT @AnushkaSharma: Here r @imVkohli &amp; Bruno spreadin a key &amp; v significant msg. B compassionate &amp; do d ry8 thing dis Diwali. #PAWsitive
htt…",Fear
2036,2015-11-05T15:20:16.000Z,Can't reply to all the tweets but really touched with all the warm wishes &amp;  unconditional love. Thank you everyone. #Grateful,Joy
2037,2015-11-05T15:15:36.000Z,@y_umesh :Thank You so much 😇,Joy
2038,2015-11-05T15:14:44.000Z,@UnmuktChand9 : Thank you Unmukt 👍,Joy
2039,2015-11-05T15:02:03.000Z,Thank You all. Grateful for the support and love Viratians :) https://t.co/NwtYJO0J59,Joy
2040,2015-11-05T14:49:42.000Z,Thank you everyone for the wishes :) https://t.co/8m9vCkH3MR,Surprise
2041,2015-10-20T10:08:46.000Z,Pleasure to have played with you @virendersehwag bhai. What an amazing career. Thanks for the guidance and the memories. Modern day legend!,Joy
2042,2015-10-15T15:48:36.000Z,Superb display by @FCGoaOfficial today! Great way to bounce back. Keep up the good work lads!!! #ForcaGoa #FCGoa #NEUvGOA,Anticipation
2043,2015-10-15T12:37:11.000Z,"Great step by @BCCI to promote domestic cricket by showing games live.
Support the young guns &amp; follow the action on http://t.co/Z8z99beDWq",Trust
2044,2015-10-15T08:51:50.000Z,"To a great fast bowler &amp; an even greater person, I wish you luck in all future endeavours @ImZaheer bhai. You have inspired many like me.",Joy
2045,2015-10-10T12:07:14.000Z,1 in 7 people need help getting glasses. Supporting @OneSightOrg. Help the world see on #WorldSightDay http://t.co/yRmmneO304,Trust
2046,2015-10-04T15:40:12.000Z,Well done @FCGoaOfficial brilliant start to @IndSuperLeague Season 2!!! Keep it up boys #ForcaGoa #GOA #GOAvDEL,Anticipation
2047,2015-09-26T03:08:22.000Z,Visited the new @chisel_india gym at Bangalore yesterday. Incredible to see the hard work put by the team. #NeverStop http://t.co/RG0k2kssTv,Joy
2048,2015-09-24T15:56:15.000Z,RT @MSMFORG: @TeamYuvi12 @YuvrajClub12 We're running a charity auction for underprivileged cancer patients. Pls RT &amp; support. http://t.co/U…,Trust
2049,2015-09-21T03:08:46.000Z,Saddened to hear the news about Dalmiya Ji's demise. Heartfelt condolences to his family and friends.,Sadness
2050,2015-09-12T06:15:07.000Z,"An unforgettable experience @sachin_rt Paaji. Check it out! 
http://t.co/wOvvqGUE9G  #WrognAuditions",Trust
2051,2015-09-11T07:18:38.000Z,Not sure you have what it takes @sachin_rt paaji!,Surprise
2052,2015-09-10T09:27:17.000Z,Excited to be part of the @iptl Season 2! Hoping my team wins the title. Go @UAERoyals #Co-Owner http://t.co/nernpi6XEk,Anticipation
2053,2015-09-09T17:48:50.000Z,So touched. Amazing experience at @SmaaashLive Gurgaon today. Thank you to all the fans for the love shown. http://t.co/bW2YnAl1Tz,Joy
2054,2015-09-09T17:25:42.000Z,No more excuses Bengaluru. Pick your favourite sport and join the uprising! Register at http://t.co/3TMLk076z5 http://t.co/4MgZLX3KQN,Joy
2055,2015-09-06T16:43:32.000Z,8 Million Followers! Absolutely Delighted. Thank You everyone for the immense love! #Grateful http://t.co/9p2xn9fc7J,Joy
2056,2015-09-05T10:31:30.000Z,"Vegas is calling. Spread the word, people!#WrognAuditions
http://t.co/wOvvqGUE9G
http://t.co/dUmlkZ0Tkf",Trust
2057,2015-09-02T15:26:11.000Z,Happy! Well Begun! More Power to all #Believe #Grateful 😊,Trust
2058,2015-09-02T09:54:23.000Z,"Got a good cure for a hangover? You’re going to need it :)
http://t.co/wOvvqGUE9G #WrognAuditions http://t.co/Gskx9VpxP7",Surprise
2059,2015-08-25T17:19:33.000Z,Today @FCGoaOfficial celebrates its first birthday! Let’s make the second year even better than the last! Forca Goa! #HappyBirthdayFCGoa,Joy
2060,2015-08-18T15:44:00.000Z,"From 18-8-2008 Dambulla to 18-8-2015 Colombo, 7 years! And this is just the beginning. Grateful and Blessed.",Joy
2061,2015-08-18T14:04:50.000Z,Yeezy Boost is finally coming to India. @kanyewest really excited about the launch on 22nd Aug!!! @adidasoriginals http://t.co/WYbvWwJW5x,Anticipation
2062,2015-08-09T09:41:02.000Z,Congratulations @MClarke23 on a magnificent cricket journey; a fine captain with numbers backing his records! Good Luck Mate 👍,Joy
2063,2015-08-05T06:40:30.000Z,Absolutely smashing meal at Ministry of Crab last night. Thank You @MahelaJay and @KumarSanga2 :) http://t.co/MFy5AntNwI,Surprise
2064,2015-07-27T17:21:35.000Z,"A role model for so many, a visionary leader and a person with an indomitable spirit, RIP APJ Abdul Kalam Sir.",Sadness
2065,2015-07-18T12:08:52.000Z,Eid Mubarak everyone. Have a happy and a blessed day :),Joy
2066,2015-07-12T13:17:46.000Z,"And now, all eyes at the mecca of tennis; Wimbledon. Dream Final between @rogerfederer &amp; @DjokerNole. #WimbledonFinal #FedererVsDjokovic",Joy
2067,2015-07-12T13:15:21.000Z,Girl Power. Congratulations @MirzaSania  and @mhingis. What a comeback from 1 set down #Champions #Wimbledon2015,Joy
2068,2015-07-11T11:45:39.000Z,Now Fatorda will echo with Victorino Fernandes &amp; Thongkhosiem Haokip! Welcome to the @FCGoaOfficial family #ForçaGoa,Joy
2069,2015-07-07T16:19:02.000Z,Happy Birthday to Captain Cool @msdhoni  Bhai. Hope you celebrate it the Mahi Way. God Bless :),Joy
2070,2015-07-07T13:30:55.000Z,"My One Obsession has always been to play for India. Join the #LIVEYOURS movement &amp; share yours
http://t.co/MRzpwjbVHZ
http://t.co/SzB2Fwor1G",Joy
2071,2015-06-26T14:04:34.000Z,Kicked about watching a hockey encounter at home after so long! Chak De India!  #NowWatching #IndVsPak #HockeyWLAntwerp,Anticipation
2072,2015-06-26T13:04:17.000Z,Bruuuha! Congratulations Satnaam Singh for creating history. First Indian ever to be picked in NBA draft. That's great news!,Surprise
2073,2015-06-06T15:56:39.000Z,Birthday celebrations with the birthday boy @ajinkyarahane88 http://t.co/Bx2lrYpa6m,Surprise
2074,2015-06-06T15:30:58.000Z,"Belated happy birthday jinks, @ajinkyarahane88. God bless you with lot more runs, success and happiness :)",Joy
2075,2015-06-05T12:18:55.000Z,"Yuvi paa, it's your turn to plant a sapling
@YUVSTRONG12  https://t.co/WE7de2g4Uu",Trust
2076,2015-06-05T10:39:58.000Z,"RT @ViratWorld: 7 Billion Dreams. 1 Planet. @imVkohli has pledged to protect, have you Viratians? #WorldEnvironmentDay #UrbanGreen 🌿 http:/…",Trust
2077,2015-06-05T09:21:09.000Z,"Hey Guys, it is #WorldEnvironmentDay. I have planted a sapling. Have You? #UrbanGreen http://t.co/gqEQNcim5C",Surprise
2078,2015-05-24T12:57:33.000Z,We had a good run this IPL. Fought until the last ball. Well done team @RCBTweets. All the best to @mipaltan &amp; @ChennaiIPL  for today's game,Joy
2079,2015-05-18T17:27:29.000Z,"What an experience! Get goosebumps every time I see this video. Thanks @Herbalife24
https://t.co/YmLkL0qC0D",Surprise
2080,2015-05-15T06:10:17.000Z,You guys are awesome! What a response for @sportconvo! Giving away a signed bat so if you haven't registered do so at http://t.co/vm7Rf4f0cI,Anticipation
2081,2015-05-12T04:28:11.000Z,"Guys my 2nd business venture @sportconvo launches in 48 hours! Register now on our website: http://t.co/eWQ9jpvNln
https://t.co/joKjbEsqkp",Anticipation
2082,2015-05-10T08:09:22.000Z,"Wishing a very Happy Mother's Day to all the moms out there. Specially to my mom, my pillar of strength. Love you Ma
https://t.co/peTpbo6Y6v",Surprise
2083,2015-04-26T17:48:02.000Z,Proud of our Government and Armed Forces for all their efforts in Nepal. My prayers are with everyone affected by this tragedy.,Sadness
2084,2015-04-24T09:14:24.000Z,Happy bday to @sachin_rt the greatest idol of our sport. Best wishes for a great life ahead paji :),Joy
2085,2015-04-20T16:32:06.000Z,Rest in peace Ankit. My deepest heartfelt condolences to your family and loved ones.,Sadness
2086,2015-04-12T16:17:35.000Z,First Saina and now @MirzaSania . Indian women conquering the No. 1 spot and making us proud! Congratulations!,Joy
2087,2015-04-07T17:32:35.000Z,"RT @RCBTweets: The BOLD NEW #RCB Anthem! Enjoy it with boundaries, wkts &amp; cheering! @imvkohli @henrygayle @ABdeVilliers17 #PlayBold 
http:/…",Joy
2088,2015-04-07T11:23:28.000Z,Saw some amazing ad entries for #CrashThePepsiIPL! You have left me wanting more! Check out this week's finalists at https://t.co/8JRduF7W6q,Surprise
2089,2015-03-28T13:54:49.000Z,Congratulations @NSaina for becoming the first Indian woman shuttler to become World No.1! You have made us proud!,Joy
2090,2015-03-17T13:36:18.000Z,Just watched #NH10 and i am blown away. What a brilliant film and specially an outstanding performance by my love @AnushkaSharma. SO PROUD:),Joy
2091,2015-02-21T08:06:23.000Z,"I live my obsession on the pitch. Where do you #LiveYours? 
http://t.co/9ozLyCY17g #TeamOakley",Trust
2092,2015-02-13T10:42:30.000Z,Notice the tee I’m wearing? A bit wrogn isn’t it? Still want it? Check it out on Myntra at http://t.co/XbBlZoDnwq http://t.co/XlnVaxmi5T,Surprise
2093,2015-02-13T03:12:31.000Z,Thank You for your best wishes @narendramodi sir. We are ready to give it our all. Jai Hind!,Trust
2094,2015-02-07T03:55:13.000Z,Congratulations Dhoni bhai for this wonderful news. Happy fatherhood and lots of blessings to you and Sakshi also. May god bless you all,Joy
2095,2015-02-06T06:54:19.000Z,If I say it's fashionable to leave your belt and shoes UNMATCHED #AmIWROGN? http://t.co/Nqk5HKE81N,Trust
2096,2015-02-05T10:30:33.000Z,Day when football legends are born! Happy Birthday @Cristiano and @Neymarjr,Surprise
2097,2015-01-14T00:39:34.000Z,If I say it's fashionable to clash black and brown #AmIWrogn? http://t.co/inWz3rQlBL,Surprise
2098,2015-01-12T11:42:54.000Z,A Day i'll never forget. Greatness on and off the court. @rogerfederer Absolute legend. http://t.co/ezb09XaIws,Joy
2099,2015-01-11T06:10:39.000Z,Happy b'day rahul bhai. Have a great year ahead and wish you the best in life always. Legend forever.,Joy
2100,2015-01-03T03:25:50.000Z,Saw PK with the whole team yesterday and loved the movie. What a spiritually enlightening film. Great great work by everyone :),Joy
2101,2015-01-02T06:08:18.000Z,Wow that was a quick ride to 5 million! Great start for the new year. Thank you all for making it possible :) http://t.co/Vr2iDabrCA,Joy
2102,2014-12-31T13:58:12.000Z,Wish you all a very happy new year :),Joy
2103,2014-12-25T13:59:16.000Z,Merry Christmas everyone :),Joy
2104,2014-12-22T10:36:18.000Z,The #SidSessions Christmas Ep with @nargisfakhri is awesome! Watch it here.. http://t.co/zzSXSrzAIW,Anticipation
2105,2014-12-06T05:39:17.000Z,The tables have turned. Literally! @FCGoaOfficial secures a spot in the semi finals. Awesome job guys! #ForçaGoa,Joy
2106,2014-12-05T10:40:39.000Z,Happy birthday to my friend and brother. Our very own Gabbar! Have a great one @SDhawan25,Joy
2107,2014-12-01T09:49:46.000Z,Thrilled to hear that @MRFWorldwide are now @ICC’s Global Partners! Follow updates at   http://t.co/Mk95WAyCwh http://t.co/2J8kh5LyNG,Joy
2108,2014-11-29T06:51:11.000Z,"408 will live forever.
#PutYourBatsOut http://t.co/6XGexKM6ba",Trust
2109,2014-11-27T05:57:56.000Z,Shocked and saddened by the news of Phil Hughes. Horrible day for cricket. RIP Phil and may your family gain the strength to cope.,Sadness
2110,2014-11-25T06:35:01.000Z,Thoughts and prayers with Phil Hughes all the way. Fight it out mate. You are a top man. All the strength goes out to you and your family.,Joy
2111,2014-11-20T14:34:43.000Z,So guys “WROGN” is…. my breakaway youth fashion brand. Follow my brand @STAYWROGN Hope you enjoyed my tweets today :),Joy
2112,2014-11-20T13:26:25.000Z,Just realised I’ve been spelling wrong the “wrogn” way. I wonder why :),Surprise
2113,2014-11-20T11:25:32.000Z,I’m gonna share what I’ve done “wrogn” soon.,Trust
2114,2014-11-20T09:33:31.000Z,"To hell with it, I’m sticking with wrogn",Trust
2115,2014-11-20T07:41:19.000Z,If it feels right can it be wrogn?,Trust
2116,2014-11-20T06:26:58.000Z,To be honest it did feel right,Trust
2117,2014-11-20T04:30:10.000Z,I think I may have done something wrogn today,Surprise
2118,2014-11-20T03:31:05.000Z,What have I done?,Trust
2119,2014-11-10T15:23:36.000Z,Heard #HappyBirthdayVirat was trending on 5th. Blessed to have the best fans. Tnx :)@ViratGang @ViratWorld @imVkohliFanClub @viratliciousFC,Joy
2120,2014-11-10T14:18:16.000Z,".@vivrichards56  Thanks a ton sir, means a lot coming from you.",Trust
2121,2014-11-01T15:38:05.000Z,Boooooommmmmmm @FCGoaOfficial that's how we do it. Keep believing and keep at it. Absolutely delighted.,Joy
2122,2014-10-29T07:03:21.000Z,Really funny video @sidmallya Must watch people. http://t.co/5wpcihVKhP,Surprise
2123,2014-10-26T16:51:44.000Z,Well played boys! Thanks @iHrithik  and FC Pune City for being great hosts.,Joy
2124,2014-10-26T13:32:10.000Z,Game on! Come on @FCGoaOfficial #ForçaGoa,Anticipation
2125,2014-10-26T12:02:12.000Z,Thank you @AudiIN for the ride. Wish I didn't have to return it :),Joy
2126,2014-10-26T10:44:00.000Z,Heading to the @FCGoaOfficial game today. Watch out FC Pune City here we come. #ForçaGoa,Anticipation
2127,2014-10-23T06:49:58.000Z,Wish you all a very happy Diwali. Mine is going to be very exciting at the @FCGoaOfficial game :),Anticipation
2128,2014-10-19T16:39:25.000Z,Excellent game guys and well played @FCGoaOfficial. Congratulations to our man Gregory Arnolin for winning the Hero of the Match!,Surprise
2129,2014-10-19T12:56:47.000Z,All the best to my team @FCGoaOfficial. Come on boys. #ForcaGoa,Anticipation
2130,2014-10-18T13:19:37.000Z,Felt truly honoured to have been in the presence of his holiness the Dalai Lama yesterday.,Joy
2131,2014-10-07T16:07:37.000Z,Wink at Pressure! #PressureIsGood http://t.co/6BHjSilgAW - Check it out,Trust
2132,2014-10-06T09:40:48.000Z,Saw @satyamevjayate yesterday. Hope every school now starts to focus more on sport. Well said @aamir_khan sport is education!,Surprise
2133,2014-10-05T08:08:24.000Z,Shooting even between shots. This is really funny. Check out the behind the scenes - http://t.co/TWRIPUAZp0 #PressureIsGood,Trust
2134,2014-10-04T11:33:36.000Z,Channelling pressure well will always bring out the best in you sir! @cricketwallah,Trust
2135,2014-10-04T10:49:03.000Z,Who said pressure is bad? #PressureIsGood guys http://t.co/qn36DWHZ4H :),Surprise
2136,2014-10-02T12:59:59.000Z,Here's the 4 million follower selfie. Hope you like it :) http://t.co/EH44qqTHE8,Surprise
2137,2014-10-02T12:53:14.000Z,New record for the ladies in the 4x400 relay. Great day at the games for India.,Joy
2138,2014-10-02T12:52:20.000Z,Congrats to Hockey India on a great gold! Awesome keeping Sreejesh.,Joy
2139,2014-10-01T14:31:30.000Z,Wow! 4 million followers on twitter. Totally amazing. Thank you for all your love and support.,Joy
2140,2014-09-24T04:58:08.000Z,Proud day for India. Congratulations @isro on making us the first to successfully get a spacecraft into the Mars orbit on our maiden attempt,Joy
2141,2014-09-23T12:22:17.000Z,FC Goa jersey launched. New  venture. Exciting times. With FC Goa brand ambassador &amp; friend @Varun_dvn at the launch http://t.co/RMPL9G6vDT,Anticipation
2142,2014-09-21T09:09:56.000Z,Work out. Training Sessions. Practice Sessions. Loving every bit of it.,Joy
2143,2014-09-20T13:09:31.000Z,All the best to the athletes for 2014 Asian Games at Incheon. Nice start. Keep the medals coming.,Surprise
