time,tweet
2019-06-30T07:27:50.000Z,@MehranAfzal9 @Manashm24764294 https://t.co/aR6DAMdySm
2019-06-30T07:26:50.000Z,What a day #PKMKB #pkmkb @SirJadeja @mipaltan @BCCI @TheRealPCB https://t.co/J9Z4sqx37A
2019-06-30T07:02:57.000Z,#PKMKB https://t.co/taDULc6jJc
2019-06-30T06:35:51.000Z,"@MehranAfzal9 @Manashm24764294 Suvar kahika , Imran Khan ki izzat hum bhi kar lete hai kabhi kabhi aur tum chutiyo Imran Khan ki maa ka bhosada trend karavane ki try kar raha hai . #PKMKB"
2019-06-30T06:23:19.000Z,"@MehranAfzal9 @Manashm24764294 Imran ki maa ka bhosada , apane pm ki to izzat kar suvar kahi ke. #PKMKB #pork"
2019-06-30T06:11:43.000Z,@MehranAfzal9 Baap ko support nahi karega to semi final kese aayega suvar?#PKMKB #pkmb #pkmbk
2019-06-30T06:10:19.000Z,@MehranAfzal9 @Manashm24764294 Aaj support kisko kar raha hai #PKMKB  #pkmb  suvar Sala. Ja Jake tv fod.
2019-06-30T05:37:19.000Z,"RT @96445de927964d6: #PKMKB #INDvENG 
Porkistanis right now be like:-👇 https://t.co/LZpgQri5xc"
2019-06-30T05:34:00.000Z,"#PKMKB #INDvENG 
Porkistanis right now be like:-👇 https://t.co/LZpgQri5xc"
2019-06-30T05:32:04.000Z,"@kamesh_nikam I voted for England and yes, I am proud Indian.  😁"
2019-06-30T05:30:30.000Z,"So porkistanis , Are you gonna support Papa or England? #PKMKB"
2019-06-11T12:31:47.000Z,RT @YUVSTRONG12: @ImRo45 You know how I feel inside ! Love u brothaman you go be a legend ❤️
2019-06-11T12:31:33.000Z,RT @henrygayle: @YUVSTRONG12 my legend-my brother! Congrats on a fantastic career! You’re an inspiration to all of us 🙏🏿. Wish you all the…
2019-06-10T11:37:04.000Z,"Good luck for life and everything ahead , miss you #Legend @YUVSTRONG12. Hero of 2011 world cup https://t.co/1BciVrPF4I"
2019-06-10T11:33:57.000Z,"Thank you for memories. You are not just cricketer but you are a true worrier. @YUVSTRONG12
#YuvrajSingh
#Legend
#LegendsRetiringWithoutFarewell https://t.co/TWVv5oyO3J"
2019-06-08T02:56:17.000Z,"RT @akshaykumar: Horrified, upset and angry to know about baby #TwinkleSharma! This is definitely not the kind of world we want for our chi…"
2019-06-08T02:55:11.000Z,RT @Swamy39: My unasked for advice to Dhoni: You lose nothing by agreeing to ICC Rules no matter how intrusive it is. Terminate the controv…
2019-06-08T02:44:30.000Z,RT @Swamy39: @arutprakash2000 Why only Tamil?
2019-06-07T09:07:12.000Z,"No word , don't hang those no human creatures, it won't be justice for little angel. First cut there sexual organ , then give them to public , this will be justice for Twinkle. 
#JusticeForTwinkleSharma , sorry Twinkle because your murder is still alive. Fuck Bollywood hypocrite."
2019-05-05T15:02:08.000Z,@mipaltan Why Yuvi is not playing ??
2019-05-05T15:01:42.000Z,When will yuvi play ? https://t.co/JB1yiIti7G
2019-04-22T12:00:26.000Z,@iPratikshaShah @gj23x4642_munna He is was able to read then why would he weed Pappu's .... You know madam.
2019-04-12T14:30:06.000Z,@Shaikha14293636 @sickular_saint @INCIndia Why Congress to kill thousands of shikhs again?
2019-04-06T18:40:28.000Z,"@dhruv_rathee  You dumb ass , fucker let's do one debut I bet you are not my offer answering. Puppu mutra piya hai to aaja debut Mai. https://t.co/gtYpQY4B5a"
2019-04-06T18:37:22.000Z,@elonmusk sir  when will you come India? https://t.co/C9uILResE6
2019-04-05T18:50:20.000Z,"RT @96445de927964d6: @SirJadeja RCB didn't lost because of Russell, other team don't have Russell. RCB lost because of jersey Lord(Land) Ma…"
2019-04-05T18:50:15.000Z,"RT @SirJadeja: 0⃣0⃣0⃣1⃣6⃣6⃣6⃣1⃣6⃣6⃣6⃣4⃣6⃣ 

13 Balls, 48 runs, 7 Sixes, 1 Four. Man of the Match Andre Russell. #RCBvKKR #KKRvRCB https://t…"
2019-04-05T18:49:39.000Z,"@SirJadeja RCB didn't lost because of Russell, other team don't have Russell. RCB lost because of jersey Lord(Land) Mahomad Siraj. He is filling up Umesh Yadav's place. Nasedi Sala madhar jat and dropped 2 catches also. #RCBvKKR"
2019-04-05T18:46:37.000Z,"RCB didn't lost because Russell ,other team don't have Russell , RCB lost because of Lord(Lodo) Mahomad Siraj. He is filling Umesh Yadav's place. Motherfucker https://t.co/TABJGDny9P"
2019-04-05T15:02:56.000Z,RT @SirJadeja: KKR is going to miss Lord Umesh Yadav tonight. #RCBvKKR
2019-04-05T15:02:41.000Z,@SirJadeja Virat Kohli breaks down the best run Machine pair of all time the Lord Umesh Yadav and the Lord Mahomad Siraj
2019-03-27T06:52:17.000Z,#NarendraModi  Rahul Gandhi on Life support system due to suspense of your sir @narendramodi please do whatever you want but speedly sir https://t.co/IdTENTPRf8
2019-03-27T06:47:40.000Z,#NarendraModi Opposition in shock please @narendramodi sir do fast whatever you otherwise due to high blood- pressure or heart-attack we will losse one only International Pappu.
2019-03-26T18:57:49.000Z,Modi ji ne https://t.co/sxrP7RbyNZ
2019-03-20T15:22:04.000Z,Who is responsible for give him loan without checking. https://t.co/610vtOVIF6
2019-03-17T16:17:17.000Z,Sir your place can't be replaced Rip Sir #ManoharParrikar https://t.co/D9o9Gm4G1o
2019-03-17T16:01:48.000Z,आप की आत्मा को शांति मिले।we will miss you sir ☹️☹️😭 #ManoharParrikar
2019-03-17T06:23:35.000Z,"I am proud to join #MainBhiChowkidar movement. As a citizen who loves India, I shall do my best to defeat corruption, dirt, poverty &amp; terrorism and help create a New India which is strong, secure &amp; prosperous."
2019-03-14T04:37:47.000Z,"RT @96445de927964d6: @RahulGandhi मम्मी के पल्लू से बंधे हुए लोग दूसरों को सलाह न दे।
 Those who need mom protection at age over forty don'…"
2019-03-14T04:35:17.000Z,"@RahulGandhi मम्मी के पल्लू से बंधे हुए लोग दूसरों को सलाह न दे।
 Those who need mom protection at age over forty don't give any suggestions please."
2019-03-10T12:50:02.000Z,I am one of 1st Time voter and I will take part to make record you mentioned sir and @narendramodi  will our next PM 💯% https://t.co/zmEmrFyrQu
2019-03-09T12:41:53.000Z,@Nitu045 Pakistan (porkistan)
2019-02-26T07:04:33.000Z,"#surgicalstrike2  #Balakot  #SudharJaaoWarnaSudhaarDenge  
#airstrike  #IndiaStrikes    #PKMKB 
#Pulwama #revenge https://t.co/Lssrwd6S1z"
2019-02-26T06:05:01.000Z,RT @Nitu045: @RahulGandhi आज फैसले में तय हो जाये कौन बनेगा भारत देश का प्रधानमंत्री मैंने #RT कर दी है अब आपकी बारी है #मोदी_है_तो_मुमकिन_…
2019-02-14T12:41:45.000Z,#Pulwama condolences to brave hearted soldier's families who sacrifice their life for us and injured soldiers get well soon. I am full of anger 😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤 Right now.
2019-02-14T12:34:23.000Z,Cowards cowards cowards cowards #Pulwama if You have same enough then just try to attack Upfront then you will see what is meaning of living in hell. Impotent Pakistani. Impotent Kashmiri who helped impotent Terrorists. 😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤
2019-02-14T12:21:08.000Z,I am disturbed after knowing this sad news of coward attack of Terrorist and Pakistan #Pulwama. Get well soon my Indians army's  injured soldiers 😢. This should cost you Crowd Pakistanis and Kashmiri who helped them will be avenged.😢😤😤😤😤😤😤😤😤😤😤😤😤.
2019-02-07T18:26:35.000Z,Just watch  https://t.co/jwlqprERmZ
2019-01-26T04:22:15.000Z,"गणतंत्र दिवस की हार्दिक शुभकामनाएं। #HappyRepublicDay2019 
#गणतंत्रदिवस https://t.co/O4rRdQbaVv"
2019-01-13T06:31:59.000Z,Happy birthday to Best astronaut of India #RakeshSharma https://t.co/dKpRJxhFaw
2019-01-07T14:28:33.000Z,Thanks @satvadesign for Amazing #thumbsup and #marvel goodies. https://t.co/Fn0U22OWMP
2019-01-03T04:38:39.000Z,@FP_think_BEYOND 😍😍😍
2019-01-02T14:11:25.000Z,@ashokgehlot51 @narendramodi doesn't have any work except debate with Rahul Gandhi. Like you don't have any work except just writing on twitter not working for Rajasthan. Useless and work less people. Nalle inshan
2019-01-02T14:06:54.000Z,"@ndtv Stupidity continues,The kid Neverland and his name is Rahul Gandhi the biggest fool of world good for him good for ,Congress party which don't want to be in government again. NDTV please change your name to Congress party TV channel it will be better for you"
2019-01-02T14:03:42.000Z,@bainjal NDTV 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 @bainjal 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 well said NDTV😂😂😂 foolish award of 2019 contender @bainjal 👎👎👎
2019-01-02T14:00:04.000Z,"An over 40 years kid (a stupid , useless kid) instead talking about youth taking about #RafaleScam a issue which clean-cheated  by supreme court of India. I am a college student and I can understand rafel deal but @RahulGandhi 47 year kid can't understand it. Shame for opposition"
2019-01-02T13:53:19.000Z,"Indian government then France government after that Dassault and then the supreme court of India.I am a college student and I can understand that but Rahul Gandhi can't understand the Rafael deal, how stupid he is? how many clarity you need? @RahulGandhi you are really useless 😡"
2018-10-31T14:01:19.000Z,Thor's thunder storm is as tofani as #ThumsUp but will he able to defeat Thanos #MarvelComics or we should introduce Galactus?
2018-10-23T02:12:46.000Z,#ThankYouRoman May God bless you
2018-10-16T13:37:53.000Z,"#BhaiVsBhai Congras was and will always be responsible for J&amp;K issue
Why did you implement 370 give answer in 2 line only."
2018-10-06T15:32:27.000Z,"#WWESSD Cena you have lost too much weight, But still your best. Hustle respect and loyalty⭐⭐"
2018-09-27T21:01:42.000Z,@laluprasadrjd Issako jail Mai phone line use karane de raha hai
2018-09-21T18:07:17.000Z,https://t.co/HdtAR876AD https://t.co/Sw9v2dkbg1
2018-09-05T05:02:11.000Z,"RT @FP_think_BEYOND: ""Teaching is the greatest act of optimism"" - Colleen Wilcox
Team FootPrints pays homage to former Indian President Dr.…"
2018-08-28T04:52:26.000Z,@FP_think_BEYOND Proud to have you all Indian athletes #AsianGames2018
2018-08-16T13:08:37.000Z,@cheteshwar1 Rest in peace #AtalBihariVajpayee
2018-08-16T12:40:03.000Z,"@FP_think_BEYOND Rest In Peace ""The Veer of Pokharan"""
2018-08-16T12:30:34.000Z,"न मूतो न भविष्यति।  It mean that there was no one like you and no will like you. This words were used for Saradar Vallabhbhai Patel same words using for you Sir ""Atal Bihari Bajpai"". Sir Rest In Peace."
2018-08-16T12:21:25.000Z,"@narendramodi I shouldn't know much  about  Atal ji , because I just 19 but ,Atal ji were had such kudos there is no one who doesn't about Veer Of Pokharan ,  Rest IN Peace Sir  
आप जेसा ना कोई था, ना कोई होगा।"
2018-07-25T14:59:05.000Z,"@yadavakhilesh Stupid fool, you are partner of Congress who started all of this , now go and suck Rahul's shoe for to be in government , fucker of own dad and uncle , rascal ."
2018-07-10T08:23:10.000Z,"@yadavakhilesh इतने दंगे हो रहे है कि लोग आराम से गुमते है ,फिरते है। पर ऑपोसिशन को सिर्फ उनके पैदा किए गुंडे दिखाते है , बाकी जनता जाए भाड़ में हमें क्या , election  तो ४ साल के बाद है‌। तब तक हमारे गुंडे मर गये तो देहशत कोन फेलायेगा, क्यूं गूंडे यादव जी, सही कहा ना‍?"
2018-06-13T07:03:55.000Z,"@jawedpmd @pradeepsingh83 @SPHimanshuGzb @ihemant_mishra @yadavakhilesh Tere bap ne wo paise diye hai, ka apane bap Ko puchh"
2018-05-30T16:43:56.000Z,"@GetLocoNow why my extra life didn't activate  after wrong answer, in today's 10 pm game I answered wrong in 4th question but my extra didn't work , please give me suggestions where I am going wrong"
2018-05-23T18:51:27.000Z,@ABdeVilliers17  https://t.co/CrsYCHoByH
2018-05-23T18:49:43.000Z,"Common ab de reconsider your decision, there is one world cup waiting for you. Common you are leaving legend https://t.co/Y4alBtRtPA"
2018-05-23T14:16:56.000Z,"@ABdeVilliers17 We miss you ab , you are from South Africa but you have won heart of india"
2018-05-17T14:20:08.000Z,"#DeadpoolQuiz
1) Deadpool's Indian friend name is 'Dopinder'
2) virat kohali's best score in international T20 is 90"
2018-05-16T14:26:45.000Z,"#deadpoolquiz
Rohit has 2 T20 century 
Name of villian in Deadpool 2 is Jack kesy named Black Bob"
2018-05-16T14:25:15.000Z,"#DeadpoolQuiz 
Rohit has 1479 runs in test
6594 runs in ODI
1852 runs in T20
Total 9925 runs
2) Deadpool 2 villian is Jack kesy named ""Black Bob""."
2018-05-15T14:16:14.000Z,"#deadpoolquiz KKR won by 7 wickets against RR, real name of Deadpool is Wade Winston Wilson"
2018-05-09T08:21:49.000Z,Just posted a photo https://t.co/ircz8UOQBL
2018-04-02T12:19:53.000Z,#NewProfilePic https://t.co/XTogi4III8
2018-02-06T01:42:14.000Z,@laluprasadrjd Ka re babula jail mai Beth kar bakchodi karat hai
2017-12-28T13:39:00.000Z,"@rssurjewala @harishrawatcmuk And what about the shah bano, if servant of rahul Gandhi don't know about it (it's you ,not this country ) then ask about it . You are fool of the year"
2017-12-23T16:06:42.000Z,"@laluprasadrjd Lalu ko to jail mai santi nahi, kabhi bina security aao GUJARAT ham app ko param santi denge"
2017-12-23T16:02:49.000Z,"@laluprasadrjd Lalu try, 
Lalu speak, 
Lalu ***,
Still Lalu Is thief https://t.co/jOGxKP6zme"
2017-12-19T04:40:33.000Z,"What the fuck, what about your in up. https://t.co/sINQCA2FQ3"
2017-12-18T12:39:29.000Z,Sahi bat hai https://t.co/9n0T7AIEug
2017-12-17T04:27:58.000Z,"@laluprasadrjd And giving vote to Congress, RJD,AAP, SP,BSP  or TMC mean corruption"
2017-05-10T12:38:35.000Z,@Narendramodi_PM @narendramodi Ha hu tamari sathe chu modiji
2017-04-30T12:14:33.000Z,"#TTKSawal why the hell we are taking or debuting about that old fallow statement, justice is just kill him, he is against ourcountry andarmy"
2017-04-30T12:06:01.000Z,"@narendramodi sir, we are deeply hart by Kashmir's politics, please this to much ,President Governor must be in Kashmir"
2017-04-09T18:46:49.000Z,"#ipl suuny sir ,why there is no drs in ipl"
2017-04-09T18:10:37.000Z,"#MIvKKR now it's on you hardik and harbhajan,go on"
2017-04-09T18:07:26.000Z,"#MIvKKR 6,4,nitish you're hero, go on"
2017-04-09T18:06:24.000Z,"Nitish just 12 balls
6"
2017-04-09T18:02:45.000Z,#MIvKKR both umpire should go back to school to learn umpiring
2017-04-09T17:56:37.000Z,"#MIvKKR: fucking umpiring, mi lose just because two unbilivable decisions"
2017-04-09T17:28:13.000Z,"#MIvKKR : really poor umpiring, there will be DRS"
2017-04-09T17:25:25.000Z,"#MIvKKR: there should be drs in ipl, two wrong dicitions"
2017-04-08T17:18:32.000Z,"I love ranuac , but don't think I am something like '____'. I love your comedy, because of you, I watch news channel even on YouTube"
2017-04-06T19:28:44.000Z,"Please one more interview of rahul and soina gandhi, but this time try to add maanmohan shing"
2017-04-06T06:12:28.000Z,@dpveuu @YUVSTRONG12 His signature shot is cover drive
2017-04-06T06:08:46.000Z,@vaishali_45 I can't wait to see mubai wins
2017-04-06T06:07:49.000Z,"RT @vaishali_45: Few hours to go for Hitman's comeback... 
Who gonna win this? 
#MIvRPS 
#IPL
#CricketMeriJaan"
2017-03-27T19:30:00.000Z,#NewProfilePic https://t.co/IxqeVxAhgf
